lat,lon,Rrs_531
-22.395836,-179.47917,0.0027640015
-22.395836,-179.4375,0.0027280003
-22.395836,-179.39583,0.0026779994
-22.395836,-179.35417,0.0026260018
-22.395836,-179.3125,0.0026060008
-22.395836,-179.27083,0.002906002
-22.395836,-179.22917,0.0029119998
-22.395836,-179.1875,0.0028140023
-22.395836,-179.14583,0.0027960017
-22.395836,-179.10417,0.002824001
-22.395836,-179.0625,0.002928
-22.395836,-179.02083,0.0030600019
-22.395836,-178.97917,0.0030900016
-22.395836,-178.9375,0.0027680025
-22.395836,-178.89583,0.0029920004
-22.395836,-178.85417,0.0030780025
-22.395836,-178.8125,0.002932001
-22.395836,-178.77083,0.002882
-22.395836,-178.72917,0.002766002
-22.395836,-178.6875,0.0027640015
-22.395836,-178.64583,0.0026520006
-22.395836,-178.60417,0.0025200024
-22.395836,-178.5625,0.0026619993
-22.395836,-178.52083,0.0027300008
-22.395836,-178.47917,0.0027259998
-22.395836,-178.4375,0.002629999
-22.395836,-178.39583,0.002592001
-22.395836,-178.35417,0.0025580004
-22.395836,-178.3125,0.0025360025
-22.395836,-178.27083,0.0025640018
-22.395836,-178.22917,0.0026120022
-22.395836,-178.1875,0.0026080012
-22.395836,-178.14583,0.002642002
-22.395836,-178.10417,0.0026860014
-22.395836,-178.0625,0.0026660003
-22.395836,-178.02083,0.0026520006
-22.395836,-177.97917,0.002742
-22.395836,-177.9375,0.002804
-22.395836,-177.89583,0.0027380027
-22.395836,-177.85417,0.002700001
-22.395836,-177.8125,0.0027500018
-22.395836,-177.77083,0.0027060024
-22.395836,-177.72917,0.0027280003
-22.395836,-177.6875,0.0027960017
-22.395836,-177.64583,0.002948001
-22.395836,-177.60417,0.0028980002
-22.395836,-177.5625,0.0027360022
-22.395836,-177.52083,0.0026939996
-22.395836,-177.47917,0.0027980022
-22.395836,-177.4375,0.0028319992
-22.395836,-177.39583,0.0027520023
-22.395836,-177.35417,0.0026880018
-22.395836,-177.3125,0.0026900023
-22.395836,-177.27083,0.002592001
-22.395836,-177.22917,0.0026779994
-22.395836,-177.1875,0.00268
-22.395836,-177.14583,0.0026319996
-22.395836,-177.10417,0.0027239993
-22.395836,-177.0625,0.0026220009
-22.395836,-177.02083,0.002572
-22.395836,-176.97917,0.0025900006
-22.395836,-176.9375,0.002567999
-22.395836,-176.89583,0.0025399998
-22.395836,-176.85417,0.0025600009
-22.395836,-176.8125,0.0025820024
-22.395836,-176.77083,0.0026220009
-22.395836,-176.72917,0.0025460012
-22.395836,-176.6875,0.0025820024
-22.395836,-176.64583,0.0025780015
-22.395836,-176.60417,0.0026060008
-22.395836,-176.5625,0.0025539994
-22.395836,-176.52083,0.0026760027
-22.395836,-176.47917,0.0029419996
-22.395836,-176.4375,0.003068
-22.395836,-176.39583,0.0028300025
-22.395836,-176.35417,0.0026120022
-22.395836,-176.3125,0.0025600009
-22.395836,-176.27083,0.0025520027
-22.395836,-176.22917,0.0024840012
-22.395836,-176.1875,0.0025500022
-22.395836,-176.14583,0.002596002
-22.395836,-176.10417,0.0025820024
-22.395836,-176.0625,0.0024400018
-22.395836,-176.02083,0.0024980009
-22.395836,-175.97917,0.0026019998
-22.395836,-175.9375,0.002618
-22.395836,-175.89583,0.002572
-22.395836,-175.85417,0.0025360025
-22.395836,-175.8125,0.0025520027
-22.395836,-175.77083,0.002596002
-22.395836,-175.72917,0.0026400015
-22.395836,-175.6875,0.0027079992
-22.395836,-175.64583,0.0027879998
-22.395836,-175.60417,0.0027220026
-22.395836,-175.5625,0.0026520006
-22.395836,-175.52083,0.0027099997
-22.395836,-175.47917,0.002704002
-22.395836,-175.4375,0.0026280023
-22.395836,-175.39583,0.0026740022
-22.395836,-175.35417,0.0027140006
-22.395836,-175.3125,0.0027879998
-22.395836,-175.27083,0.002890002
-22.395836,-175.22917,0.0028680004
-22.395836,-175.1875,0.002994001
-22.395836,-175.14583,0.0032720007
-22.395836,-175.10417,0.0030740015
-22.395836,-175.0625,0.002870001
-22.395836,-175.02083,0.0029360019
-22.395836,-174.97917,0.0025900006
-22.395836,-174.9375,0.0025460012
-22.395836,-174.89583,0.002530001
-22.395836,-174.85417,0.002572
-22.395836,-174.8125,0.0025520027
-22.395836,-174.77083,0.0025620013
-22.395836,-174.72917,0.0026080012
-22.395836,-174.6875,0.0025980026
-22.395836,-174.64583,0.0025999993
-22.395836,-174.60417,0.0025900006
-22.395836,-174.5625,0.0024800003
-22.395836,-174.52083,0.0025520027
-22.395836,-174.47917,0.0024740025
-22.395836,-174.4375,0.0025000013
-22.395836,-174.39583,0.002452001
-22.395836,-174.35417,0.0024380013
-22.395836,-174.3125,0.002410002
-22.395836,-174.27083,0.002468001
-22.395836,-174.22917,0.0024380013
-22.395836,-174.1875,0.00237
-22.395836,-174.14583,0.0024580024
-22.395836,-174.10417,0.0025420003
-22.395836,-174.0625,0.002452001
-22.395836,-174.02083,0.0024580024
-22.395836,-173.97917,0.0024599992
-22.395836,-173.9375,0.0024280027
-22.395836,-173.89583,0.002494
-22.395836,-173.85417,0.0024640001
-22.395836,-173.8125,0.0024700016
-22.395836,-173.77083,0.002456002
-22.395836,-173.72917,0.0024360009
-22.395836,-173.6875,0.0025600009
-22.395836,-173.64583,0.0024740025
-22.395836,-173.60417,0.0024740025
-22.395836,-173.5625,0.0026459992
-22.395836,-173.52083,0.002691999
-22.395836,-173.47917,0.0027780011
-22.395836,-173.4375,0.0028920025
-22.395836,-173.39583,0.0027480014
-22.395836,-173.35417,0.002634
-22.395836,-173.3125,0.0025699995
-22.395836,-173.27083,0.0025740005
-22.395836,-173.22917,0.002720002
-22.395836,-173.1875,0.0026900023
-22.395836,-173.14583,0.0026479997
-22.395836,-173.10417,0.0025839992
-22.395836,-173.0625,0.0025219992
-22.395836,-173.02083,0.0025360025
-22.395836,-172.97917,0.002505999
-22.395836,-172.9375,0.0024540015
-22.395836,-172.89583,0.0024779998
-22.395836,-172.85417,0.0023979992
-22.395836,-172.8125,0.0026240014
-22.395836,-172.77083,0.0025699995
-22.395836,-172.72917,0.0024860017
-22.395836,-172.6875,0.0024700016
-22.395836,-172.64583,0.0024619997
-22.395836,-172.60417,0.0024260022
-22.395836,-172.5625,0.0024139993
-22.395836,-172.52083,0.0024180003
-22.395836,-172.47917,0.0024200007
-22.395836,-172.4375,0.0025079995
-22.395836,-172.39583,0.0025600009
-22.395836,-172.35417,0.0025999993
-22.395836,-172.3125,0.0026820004
-22.395836,-172.27083,0.002567999
-22.395836,-172.22917,0.0026760027
-22.395836,-172.1875,0.0027120002
-22.395836,-172.14583,0.002629999
-22.395836,-172.10417,0.0026140027
-22.395836,-172.0625,0.0027940013
-22.395836,-172.02083,0.0027480014
-22.395836,-171.97917,0.0025600009
-22.395836,-171.9375,0.0025520027
-22.395836,-171.89583,0.0026240014
-22.395836,-171.85417,0.0026200004
-22.395836,-171.8125,0.002580002
-22.395836,-171.77083,0.0026319996
-22.395836,-171.72917,0.0026280023
-22.395836,-171.6875,0.0026260018
-22.395836,-171.64583,0.0025620013
-22.395836,-171.60417,0.0025440007
-22.395836,-171.5625,0.0025780015
-22.395836,-171.52083,0.0025020018
-22.395836,-171.47917,0.0025219992
-22.395836,-171.4375,0.0026140027
-22.395836,-171.39583,0.002658002
-22.395836,-171.35417,0.002642002
-22.395836,-171.3125,0.002596002
-22.395836,-171.27083,0.0025500022
-22.395836,-171.22917,0.0025780015
-22.395836,-171.1875,0.002638001
-22.395836,-171.14583,0.002634
-22.395836,-171.10417,0.0026159994
-22.395836,-171.0625,0.0025839992
-22.395836,-171.02083,0.0026200004
-22.395836,-170.97917,0.002576001
-22.395836,-170.9375,0.0025699995
-22.395836,-170.89583,0.002642002
-22.395836,-170.85417,0.0026159994
-22.395836,-170.8125,0.0024820007
-22.395836,-170.77083,0.0024759993
-22.395836,-170.72917,0.002456002
-22.395836,-170.6875,0.0024960004
-22.395836,-170.64583,0.0024880022
-22.395836,-170.60417,0.002406001
-22.395836,-170.5625,0.0026260018
-22.395836,-170.52083,0.0026140027
-22.395836,-170.47917,0.0025399998
-22.395836,-170.4375,0.0024960004
-22.395836,-170.39583,0.0025420003
-22.395836,-170.35417,0.0025859997
-22.395836,-170.3125,0.002530001
-22.395836,-170.27083,0.0024360009
-22.395836,-170.22917,0.002468001
-22.395836,-170.1875,0.0025520027
-22.395836,-170.14583,0.0024820007
-22.395836,-170.10417,0.002567999
-22.395836,-170.0625,0.0024420023
-22.395836,-170.02083,0.0024860017
-22.395836,-169.97917,0.0024340004
-22.395836,-169.9375,0.002386
-22.395836,-169.89583,0.0024400018
-22.395836,-169.85417,0.0025640018
-22.395836,-169.8125,0.0025880001
-22.395836,-169.77083,0.0025780015
-22.395836,-169.72917,0.0025580004
-22.395836,-169.6875,0.0025660023
-22.395836,-169.64583,0.0026360005
-22.395836,-169.60417,0.0026200004
-22.395836,-169.5625,0.0026040003
-22.395836,-169.52083,0.0025699995
-22.395836,-169.47917,0.002580002
-22.395836,-169.4375,0.002580002
-22.395836,-169.39583,0.0025500022
-22.395836,-169.35417,0.002518002
-22.395836,-169.3125,0.0025040023
-22.395836,-169.27083,0.0025500022
-22.395836,-169.22917,0.0025900006
-22.395836,-169.1875,0.0025820024
-22.395836,-169.14583,0.002592001
-22.395836,-169.10417,0.0026619993
-22.395836,-169.0625,0.0025120005
-22.395836,-169.02083,0.0024380013
-22.395836,-168.97917,0.0024860017
-22.395836,-168.9375,0.002534002
-22.395836,-168.89583,0.0025480017
-22.395836,-168.85417,0.0024759993
-22.395836,-168.8125,0.0025820024
-22.395836,-168.77083,0.0026680008
-22.395836,-168.72917,0.002700001
-22.395836,-168.6875,0.0027239993
-22.395836,-168.64583,0.002742
-22.395836,-168.60417,0.0026700012
-22.395836,-168.5625,0.0025360025
-22.395836,-168.52083,0.0026019998
-22.395836,-168.47917,0.0026060008
-22.395836,-168.4375,0.0025880001
-22.395836,-168.39583,0.0026319996
-22.395836,-168.35417,0.002468001
-22.395836,-168.3125,0.002567999
-22.395836,-168.27083,0.002567999
-22.395836,-168.22917,0.0025620013
-22.395836,-168.1875,0.0024159998
-22.395836,-168.14583,0.002592001
-22.395836,-168.10417,0.0026939996
-22.395836,-168.0625,0.002886001
-22.395836,-168.02083,0.003010001
-22.395836,-167.97917,0.0027380027
-22.395836,-167.9375,0.002642002
-22.395836,177.14584,0.0026860014
-22.395836,177.18752,0.0026880018
-22.395836,177.22917,0.0026440024
-22.395836,177.27084,0.0025580004
-22.395836,177.31252,0.0022680014
-22.395836,177.35417,0.0022180006
-22.395836,177.39584,0.0026260018
-22.395836,177.43752,0.002658002
-22.395836,177.47917,0.0025660023
-22.395836,177.52084,0.0025740005
-22.395836,177.56252,0.0026720017
-22.395836,177.60417,0.002758
-22.395836,177.64584,0.0028220005
-22.395836,177.68752,0.002746001
-22.395836,177.72917,0.0027920008
-22.395836,177.77084,0.0028019994
-22.395836,177.81252,0.0027859993
-22.395836,177.85417,0.0026660003
-22.395836,177.89584,0.0027099997
-22.395836,177.93752,0.0026200004
-22.395836,177.97917,0.0026080012
-22.395836,178.02084,0.0026459992
-22.395836,178.06252,0.0026560016
-22.395836,178.10417,0.0027220026
-22.395836,178.14584,0.0028179996
-22.395836,178.18752,0.002824001
-22.395836,178.22917,0.0026200004
-22.395836,178.27084,0.0026360005
-22.395836,178.31252,0.0026120022
-22.395836,178.35417,0.0026600026
-22.395836,178.39584,0.0026080012
-22.395836,178.43752,0.0027020015
-22.395836,178.47917,0.0025780015
-22.395836,178.52084,0.0028540008
-22.395836,178.56252,0.0028100014
-22.395836,178.60417,0.0027020015
-22.395836,178.64584,0.002808001
-22.395836,178.68752,0.0029200017
-22.395836,178.72917,0.003006
-22.395836,178.77084,0.0030940026
-22.395836,178.81252,0.0033
-22.395836,178.85417,0.0031439997
-22.395836,178.89584,0.0030540004
-22.395836,178.93752,0.00313
-22.395836,178.97917,0.0030199997
-22.395836,179.02084,0.0028380007
-22.395836,179.06252,0.0026220009
-22.395836,179.10417,0.0025000013
-22.395836,179.14584,0.0025020018
-22.395836,179.18752,0.0026260018
-22.395836,179.22917,0.0027440004
-22.395836,179.27084,0.0027600005
-22.395836,179.31252,0.0026779994
-22.395836,179.35417,0.0025079995
-22.395836,179.39584,0.0025079995
-22.395836,179.43752,0.002530001
-22.395836,179.47917,0.0027760006
-22.395836,179.52084,0.0027500018
-22.395836,179.56252,0.002758
-22.395836,179.60417,0.002696
-22.395836,179.64584,0.0026880018
-22.395836,179.68752,0.0027480014
-22.395836,179.72917,0.0028000027
-22.395836,179.77084,0.002753999
-22.395836,179.81252,0.0026200004
-22.395836,179.85417,0.0026660003
-22.395836,179.89584,0.0027980022
-22.395836,179.93752,0.0027399994
-22.395836,179.97917,0.0026459992
-22.437504,-179.97917,0.0026740022
-22.437504,-179.9375,0.0026040003
-22.437504,-179.89583,0.0025940016
-22.437504,-179.85417,0.0026660003
-22.437504,-179.8125,0.0026700012
-22.437504,-179.77083,0.002746001
-22.437504,-179.72917,0.0027780011
-22.437504,-179.6875,0.0027120002
-22.437504,-179.64583,0.0026700012
-22.437504,-179.60417,0.0026080012
-22.437504,-179.5625,0.0025079995
-22.437504,-179.52083,0.002720002
-22.437504,-179.47917,0.0027680025
-22.437504,-179.4375,0.0026840009
-22.437504,-179.39583,0.0026939996
-22.437504,-179.35417,0.0026600026
-22.437504,-179.3125,0.0026560016
-22.437504,-179.27083,0.0028540008
-22.437504,-179.22917,0.0028720014
-22.437504,-179.1875,0.0028120019
-22.437504,-179.14583,0.0028100014
-22.437504,-179.10417,0.002906002
-22.437504,-179.0625,0.0030620024
-22.437504,-179.02083,0.0030620024
-22.437504,-178.97917,0.0029099993
-22.437504,-178.9375,0.0028179996
-22.437504,-178.89583,0.0030799992
-22.437504,-178.85417,0.0029980019
-22.437504,-178.8125,0.0027719997
-22.437504,-178.77083,0.002815999
-22.437504,-178.72917,0.0027259998
-22.437504,-178.6875,0.002704002
-22.437504,-178.64583,0.0026060008
-22.437504,-178.60417,0.0024260022
-22.437504,-178.5625,0.0024080016
-22.437504,-178.52083,0.002505999
-22.437504,-178.47917,0.0026779994
-22.437504,-178.4375,0.0027160011
-22.437504,-178.39583,0.0026500002
-22.437504,-178.35417,0.0025859997
-22.437504,-178.3125,0.0024900027
-22.437504,-178.27083,0.0024800003
-22.437504,-178.22917,0.002505999
-22.437504,-178.1875,0.0025620013
-22.437504,-178.14583,0.0026400015
-22.437504,-178.10417,0.0026760027
-22.437504,-178.0625,0.0026479997
-22.437504,-178.02083,0.0026760027
-22.437504,-177.97917,0.0027480014
-22.437504,-177.9375,0.002753999
-22.437504,-177.89583,0.0027360022
-22.437504,-177.85417,0.0027220026
-22.437504,-177.8125,0.0027320012
-22.437504,-177.77083,0.0026200004
-22.437504,-177.72917,0.002629999
-22.437504,-177.6875,0.0027600005
-22.437504,-177.64583,0.0030339994
-22.437504,-177.60417,0.0029160008
-22.437504,-177.5625,0.002691999
-22.437504,-177.52083,0.0026779994
-22.437504,-177.47917,0.0027280003
-22.437504,-177.4375,0.002720002
-22.437504,-177.39583,0.0026980005
-22.437504,-177.35417,0.0026500002
-22.437504,-177.3125,0.0026760027
-22.437504,-177.27083,0.002634
-22.437504,-177.22917,0.0026280023
-22.437504,-177.1875,0.0026459992
-22.437504,-177.14583,0.0026440024
-22.437504,-177.10417,0.0026760027
-22.437504,-177.0625,0.0026360005
-22.437504,-177.02083,0.0026040003
-22.437504,-176.97917,0.0026240014
-22.437504,-176.9375,0.0026019998
-22.437504,-176.89583,0.0025520027
-22.437504,-176.85417,0.0025620013
-22.437504,-176.8125,0.0025260001
-22.437504,-176.77083,0.002592001
-22.437504,-176.72917,0.0026120022
-22.437504,-176.6875,0.0026120022
-22.437504,-176.64583,0.002505999
-22.437504,-176.60417,0.0026360005
-22.437504,-176.5625,0.002638001
-22.437504,-176.52083,0.002808001
-22.437504,-176.47917,0.0028620027
-22.437504,-176.4375,0.0028100014
-22.437504,-176.39583,0.002704002
-22.437504,-176.35417,0.0026500002
-22.437504,-176.3125,0.0027160011
-22.437504,-176.27083,0.0026619993
-22.437504,-176.22917,0.0025640018
-22.437504,-176.1875,0.0025580004
-22.437504,-176.14583,0.0026500002
-22.437504,-176.10417,0.0025740005
-22.437504,-176.0625,0.0025839992
-22.437504,-176.02083,0.0026040003
-22.437504,-175.97917,0.0026200004
-22.437504,-175.9375,0.0025640018
-22.437504,-175.89583,0.0025420003
-22.437504,-175.85417,0.0025880001
-22.437504,-175.8125,0.002618
-22.437504,-175.77083,0.002592001
-22.437504,-175.72917,0.0026040003
-22.437504,-175.6875,0.0026860014
-22.437504,-175.64583,0.002746001
-22.437504,-175.60417,0.0026740022
-22.437504,-175.5625,0.0026319996
-22.437504,-175.52083,0.0026120022
-22.437504,-175.47917,0.0025940016
-22.437504,-175.4375,0.0025360025
-22.437504,-175.39583,0.0025900006
-22.437504,-175.35417,0.0026200004
-22.437504,-175.3125,0.0027239993
-22.437504,-175.27083,0.0028479993
-22.437504,-175.22917,0.0028680004
-22.437504,-175.1875,0.0028760023
-22.437504,-175.14583,0.0030840002
-22.437504,-175.10417,0.0030300021
-22.437504,-175.0625,0.0028120019
-22.437504,-175.02083,0.002753999
-22.437504,-174.97917,0.0027079992
-22.437504,-174.9375,0.0026200004
-22.437504,-174.89583,0.0025820024
-22.437504,-174.85417,0.0026019998
-22.437504,-174.8125,0.002572
-22.437504,-174.77083,0.0025580004
-22.437504,-174.72917,0.0025480017
-22.437504,-174.6875,0.0025440007
-22.437504,-174.64583,0.0026100017
-22.437504,-174.60417,0.0025580004
-22.437504,-174.5625,0.0024280027
-22.437504,-174.52083,0.0025160015
-22.437504,-174.47917,0.0025440007
-22.437504,-174.4375,0.0024740025
-22.437504,-174.39583,0.0025460012
-22.437504,-174.35417,0.00251
-22.437504,-174.3125,0.0025200024
-22.437504,-174.27083,0.002530001
-22.437504,-174.22917,0.0025379993
-22.437504,-174.1875,0.002534002
-22.437504,-174.14583,0.0025600009
-22.437504,-174.10417,0.0026240014
-22.437504,-174.0625,0.0025020018
-22.437504,-174.02083,0.0024540015
-22.437504,-173.97917,0.0023880005
-22.437504,-173.9375,0.0024080016
-22.437504,-173.89583,0.0024800003
-22.437504,-173.85417,0.0024919994
-22.437504,-173.8125,0.0024700016
-22.437504,-173.77083,0.0025420003
-22.437504,-173.72917,0.0025460012
-22.437504,-173.6875,0.0025699995
-22.437504,-173.64583,0.0027780011
-22.437504,-173.60417,0.0028680004
-22.437504,-173.5625,0.0027699992
-22.437504,-173.52083,0.0026040003
-22.437504,-173.47917,0.002576001
-22.437504,-173.4375,0.0026880018
-22.437504,-173.39583,0.0027520023
-22.437504,-173.35417,0.002828002
-22.437504,-173.3125,0.002844002
-22.437504,-173.27083,0.0026900023
-22.437504,-173.22917,0.002742
-22.437504,-173.1875,0.0026980005
-22.437504,-173.14583,0.0026260018
-22.437504,-173.10417,0.0026080012
-22.437504,-173.0625,0.0025500022
-22.437504,-173.02083,0.0024759993
-22.437504,-172.97917,0.0024380013
-22.437504,-172.9375,0.0024180003
-22.437504,-172.89583,0.0024759993
-22.437504,-172.85417,0.002443999
-22.437504,-172.8125,0.002534002
-22.437504,-172.77083,0.0026200004
-22.437504,-172.72917,0.0024880022
-22.437504,-172.6875,0.0024400018
-22.437504,-172.64583,0.0024619997
-22.437504,-172.60417,0.0024619997
-22.437504,-172.5625,0.002410002
-22.437504,-172.52083,0.0023260005
-22.437504,-172.47917,0.0023760013
-22.437504,-172.4375,0.002782002
-22.437504,-172.39583,0.0026619993
-22.437504,-172.35417,0.0026680008
-22.437504,-172.3125,0.0027160011
-22.437504,-172.27083,0.002704002
-22.437504,-172.22917,0.0027800016
-22.437504,-172.1875,0.0027380027
-22.437504,-172.14583,0.0026200004
-22.437504,-172.10417,0.0025500022
-22.437504,-172.0625,0.0026080012
-22.437504,-172.02083,0.0027900003
-22.437504,-171.97917,0.0027859993
-22.437504,-171.9375,0.0026779994
-22.437504,-171.89583,0.0026280023
-22.437504,-171.85417,0.0026779994
-22.437504,-171.8125,0.0025940016
-22.437504,-171.77083,0.0025740005
-22.437504,-171.72917,0.0026440024
-22.437504,-171.6875,0.0026040003
-22.437504,-171.64583,0.0024340004
-22.437504,-171.60417,0.0023140013
-22.437504,-171.5625,0.0023760013
-22.437504,-171.52083,0.0024040006
-22.437504,-171.47917,0.0024840012
-22.437504,-171.4375,0.0025820024
-22.437504,-171.39583,0.0026360005
-22.437504,-171.35417,0.0026479997
-22.437504,-171.3125,0.0025900006
-22.437504,-171.27083,0.0025640018
-22.437504,-171.22917,0.0025839992
-22.437504,-171.1875,0.0025880001
-22.437504,-171.14583,0.002567999
-22.437504,-171.10417,0.0025820024
-22.437504,-171.0625,0.0026019998
-22.437504,-171.02083,0.0025940016
-22.437504,-170.97917,0.0025460012
-22.437504,-170.9375,0.0025600009
-22.437504,-170.89583,0.0026019998
-22.437504,-170.85417,0.0025780015
-22.437504,-170.8125,0.0024900027
-22.437504,-170.77083,0.0024960004
-22.437504,-170.72917,0.0024960004
-22.437504,-170.6875,0.0024759993
-22.437504,-170.64583,0.0024740025
-22.437504,-170.60417,0.0024700016
-22.437504,-170.5625,0.0024960004
-22.437504,-170.52083,0.0025360025
-22.437504,-170.47917,0.0024779998
-22.437504,-170.4375,0.0024459995
-22.437504,-170.39583,0.0024840012
-22.437504,-170.35417,0.002505999
-22.437504,-170.3125,0.0024599992
-22.437504,-170.27083,0.0023999996
-22.437504,-170.22917,0.0024120025
-22.437504,-170.1875,0.0024400018
-22.437504,-170.14583,0.0025320016
-22.437504,-170.10417,0.0024779998
-22.437504,-170.0625,0.0024599992
-22.437504,-170.02083,0.0024299994
-22.437504,-169.97917,0.0023979992
-22.437504,-169.9375,0.002386
-22.437504,-169.89583,0.002468001
-22.437504,-169.85417,0.0024580024
-22.437504,-169.8125,0.0024080016
-22.437504,-169.77083,0.0024180003
-22.437504,-169.72917,0.002443999
-22.437504,-169.6875,0.002452001
-22.437504,-169.64583,0.002514001
-22.437504,-169.60417,0.002572
-22.437504,-169.5625,0.0025900006
-22.437504,-169.52083,0.0025600009
-22.437504,-169.47917,0.0025580004
-22.437504,-169.4375,0.002592001
-22.437504,-169.39583,0.0025600009
-22.437504,-169.35417,0.0025780015
-22.437504,-169.3125,0.002576001
-22.437504,-169.27083,0.002572
-22.437504,-169.22917,0.00268
-22.437504,-169.1875,0.002746001
-22.437504,-169.14583,0.0026840009
-22.437504,-169.10417,0.0026019998
-22.437504,-169.0625,0.0025539994
-22.437504,-169.02083,0.002534002
-22.437504,-168.97917,0.002530001
-22.437504,-168.9375,0.0024900027
-22.437504,-168.89583,0.0024500005
-22.437504,-168.85417,0.0025079995
-22.437504,-168.8125,0.002518002
-22.437504,-168.77083,0.002456002
-22.437504,-168.72917,0.002390001
-22.437504,-168.6875,0.0023979992
-22.437504,-168.64583,0.0024800003
-22.437504,-168.60417,0.0025940016
-22.437504,-168.5625,0.0026500002
-22.437504,-168.52083,0.002642002
-22.437504,-168.47917,0.0026440024
-22.437504,-168.4375,0.0026400015
-22.437504,-168.39583,0.0026760027
-22.437504,-168.35417,0.0025780015
-22.437504,-168.3125,0.0025660023
-22.437504,-168.27083,0.0025379993
-22.437504,-168.22917,0.00268
-22.437504,-168.1875,0.0027120002
-22.437504,-168.14583,0.0027300008
-22.437504,-168.10417,0.0027800016
-22.437504,-168.0625,0.0028120019
-22.437504,-168.02083,0.0029460005
-22.437504,-167.97917,0.0030240007
-22.437504,-167.9375,0.0027079992
-22.437504,177.18752,0.00268
-22.437504,177.22917,0.0027640015
-22.437504,177.27084,0.0027840026
-22.437504,177.31252,0.0022960007
-22.437504,177.35417,0.0022320002
-22.437504,177.39584,0.0027220026
-22.437504,177.43752,0.0029080026
-22.437504,177.47917,0.002948001
-22.437504,177.52084,0.002877999
-22.437504,177.56252,0.0027879998
-22.437504,177.60417,0.0027980022
-22.437504,177.64584,0.002844002
-22.437504,177.68752,0.0027940013
-22.437504,177.72917,0.002618
-22.437504,177.77084,0.002700001
-22.437504,177.81252,0.0027500018
-22.437504,177.85417,0.002634
-22.437504,177.89584,0.002753999
-22.437504,177.93752,0.0026740022
-22.437504,177.97917,0.0026540011
-22.437504,178.02084,0.0026540011
-22.437504,178.06252,0.002618
-22.437504,178.10417,0.002704002
-22.437504,178.14584,0.0027320012
-22.437504,178.18752,0.002556
-22.437504,178.22917,0.0024380013
-22.437504,178.27084,0.002514001
-22.437504,178.31252,0.0027800016
-22.437504,178.35417,0.0028760023
-22.437504,178.39584,0.0027920008
-22.437504,178.43752,0.002782002
-22.437504,178.47917,0.0028319992
-22.437504,178.52084,0.0029500015
-22.437504,178.56252,0.002877999
-22.437504,178.60417,0.002720002
-22.437504,178.64584,0.0027699992
-22.437504,178.68752,0.002906002
-22.437504,178.72917,0.0029500015
-22.437504,178.77084,0.0030880012
-22.437504,178.81252,0.0033020005
-22.437504,178.85417,0.0033680014
-22.437504,178.89584,0.0032900013
-22.437504,178.93752,0.0031419992
-22.437504,178.97917,0.003014002
-22.437504,179.02084,0.0029660016
-22.437504,179.06252,0.0028680004
-22.437504,179.10417,0.0026900023
-22.437504,179.14584,0.0026080012
-22.437504,179.18752,0.002700001
-22.437504,179.22917,0.0027960017
-22.437504,179.27084,0.0027699992
-22.437504,179.31252,0.002753999
-22.437504,179.35417,0.0026120022
-22.437504,179.39584,0.00268
-22.437504,179.43752,0.0025480017
-22.437504,179.47917,0.0026440024
-22.437504,179.52084,0.0026939996
-22.437504,179.56252,0.0027900003
-22.437504,179.60417,0.0026980005
-22.437504,179.64584,0.002638001
-22.437504,179.68752,0.0026479997
-22.437504,179.72917,0.0026540011
-22.437504,179.77084,0.002618
-22.437504,179.81252,0.002638001
-22.437504,179.85417,0.0027160011
-22.437504,179.89584,0.0027440004
-22.437504,179.93752,0.002824001
-22.437504,179.97917,0.0026680008
-22.47917,-179.97917,0.0026880018
-22.47917,-179.9375,0.0026520006
-22.47917,-179.89583,0.002629999
-22.47917,-179.85417,0.0026400015
-22.47917,-179.8125,0.0026600026
-22.47917,-179.77083,0.0026720017
-22.47917,-179.72917,0.0026639998
-22.47917,-179.6875,0.0026140027
-22.47917,-179.64583,0.002596002
-22.47917,-179.60417,0.0026260018
-22.47917,-179.5625,0.0025660023
-22.47917,-179.52083,0.0027740002
-22.47917,-179.47917,0.0027500018
-22.47917,-179.4375,0.0026680008
-22.47917,-179.39583,0.002576001
-22.47917,-179.35417,0.002618
-22.47917,-179.3125,0.0025859997
-22.47917,-179.27083,0.0025620013
-22.47917,-179.22917,0.0026100017
-22.47917,-179.1875,0.002658002
-22.47917,-179.14583,0.0026779994
-22.47917,-179.10417,0.002742
-22.47917,-179.0625,0.0029000007
-22.47917,-179.02083,0.0029980019
-22.47917,-178.97917,0.0027180016
-22.47917,-178.9375,0.0029760003
-22.47917,-178.89583,0.0031240024
-22.47917,-178.85417,0.0030120015
-22.47917,-178.8125,0.0027380027
-22.47917,-178.77083,0.0027740002
-22.47917,-178.72917,0.0029380023
-22.47917,-178.6875,0.0030499995
-22.47917,-178.64583,0.0030460022
-22.47917,-178.60417,0.0028540008
-22.47917,-178.5625,0.0025640018
-22.47917,-178.52083,0.0024980009
-22.47917,-178.47917,0.0025160015
-22.47917,-178.4375,0.002472002
-22.47917,-178.39583,0.0026060008
-22.47917,-178.35417,0.0026200004
-22.47917,-178.3125,0.0024200007
-22.47917,-178.27083,0.0024619997
-22.47917,-178.22917,0.0024980009
-22.47917,-178.1875,0.002556
-22.47917,-178.14583,0.0026860014
-22.47917,-178.10417,0.0027600005
-22.47917,-178.0625,0.0027340017
-22.47917,-178.02083,0.0027300008
-22.47917,-177.97917,0.0027760006
