lat,lon,bb_645,normalized
46.8125,-84.604164,0.004335001,0.4048645854166667
46.8125,-84.5625,0.0054500103,0.40718752145833337
46.8125,-84.52083,0.0054500103,0.40718752145833337
46.770832,-86.5625,0.0018350035,0.38350035000000005
46.770832,-86.52083,0.001880005,0.3880005
46.770832,-86.479164,0.0019399971,0.39399971
46.770832,-86.4375,0.0018749982,0.38749982000000005
46.770832,-86.39583,0.0018299967,0.38299967
46.770832,-86.354164,0.0018450022,0.38450022
46.770832,-86.3125,0.0018550009,0.38550009
46.770832,-86.27083,0.0018700063,0.38700063
46.770832,-86.229164,0.0019050092,0.39050092000000003
46.770832,-86.1875,0.0019250065,0.39250065
46.770832,-86.14583,0.0019199997,0.39199997000000003
46.770832,-86.104164,0.0018900037,0.38900037
46.770832,-86.0625,0.0019050092,0.39050092000000003
46.770832,-86.02083,0.0019199997,0.39199997000000003
46.770832,-85.979164,0.0019350052,0.39350052
